,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
6668,Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,18,1385,19795
6669,Chevrolet,Malibu Maxx,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,22,15,1385,23710
6670,Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,28,18,1385,23915
6671,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,28195
6672,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,25470
6673,Chevrolet,Malibu,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,1385,30355
6674,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,22340
6675,Chevrolet,Malibu,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,1385,27005
6676,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,23610
6677,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,22340
6678,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,21625
6679,Chevrolet,Malibu,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,1385,28620
6680,Chevrolet,Malibu,2016,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Hybrid,Midsize,Sedan,46,47,1385,27770
6681,Chevrolet,Malibu,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,1385,30920
6682,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,23120
6683,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,25020
6684,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,23120
6685,Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,27,1385,25125
6686,Chevrolet,Malibu,2017,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Hybrid,Midsize,Sedan,43,49,1385,27875
6687,Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,27,1385,21680
6688,Chevrolet,Malibu,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,1385,30975
6689,Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,27,1385,23225
6690,Lincoln,Mark LT,2006,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,18,13,61,38680
6691,Lincoln,Mark LT,2006,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,42235
6692,Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,41225
6693,Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,41525
6694,Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38425
6695,Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38125
6696,Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38915
6697,Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,17,13,61,42015
6698,Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,17,13,61,41715
6699,Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38615
6700,Lincoln,Mark VIII,1996,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,24,16,61,2000
6701,Lincoln,Mark VIII,1996,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,24,16,61,2000
6702,Lincoln,Mark VIII,1997,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,24,16,61,2263
6703,Lincoln,Mark VIII,1997,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,24,16,61,2209
6704,Lincoln,Mark VIII,1998,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,24,15,61,2411
6705,Lincoln,Mark VIII,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,24,15,61,2459
6706,Lincoln,Mark VII,1990,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,22,15,61,2000
6707,Lincoln,Mark VII,1990,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,22,15,61,2000
6708,Lincoln,Mark VII,1991,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,22,15,61,2000
6709,Lincoln,Mark VII,1991,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,22,15,61,2000
6710,Lincoln,Mark VII,1992,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,22,15,61,2000
6711,Lincoln,Mark VII,1992,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,22,15,61,2000
6712,Toyota,Matrix,2011,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,25,2031,19685
6713,Toyota,Matrix,2011,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,21,2031,20755
6714,Toyota,Matrix,2011,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,2031,19565
6715,Toyota,Matrix,2011,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,2031,21715
6716,Toyota,Matrix,2011,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,2031,18845
6717,Toyota,Matrix,2012,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,2031,21715
6718,Toyota,Matrix,2012,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,2031,18845
6719,Toyota,Matrix,2012,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,21,2031,20755
6720,Toyota,Matrix,2012,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,25,2031,19685
6721,Toyota,Matrix,2012,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,2031,19565
6722,Toyota,Matrix,2013,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,25,2031,20115
6723,Toyota,Matrix,2013,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,2031,22415
6724,Toyota,Matrix,2013,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,2031,20265
6725,Toyota,Matrix,2013,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,21,2031,21455
6726,Toyota,Matrix,2013,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,2031,19275
6727,Nissan,Maxima,2014,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,19,2009,34380
6728,Nissan,Maxima,2014,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,19,2009,31290
6729,Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,36990
6730,Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,34490
6731,Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,32510
6732,Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,39960
6733,Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,37770
6734,Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,34590
6735,Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,37090
6736,Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,40040
6737,Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,32610
6738,Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,37870
6739,Mercedes-Benz,Maybach,2016,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,20,13,617,189350
6740,Mercedes-Benz,Maybach,2017,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,21,13,617,191300
6741,Mazda,Mazdaspeed 3,2011,premium unleaded (required),263.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,23700
6742,Mazda,Mazdaspeed 3,2012,premium unleaded (required),263.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,24000
6743,Mazda,Mazdaspeed 3,2013,premium unleaded (required),263.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,24200
6744,Mazda,Mazdaspeed 6,2006,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,27995
6745,Mazda,Mazdaspeed 6,2006,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,29925
6746,Mazda,Mazdaspeed 6,2007,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,29925
6747,Mazda,Mazdaspeed 6,2007,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,27995
6748,Mazda,Mazdaspeed MX-5 Miata,2004,premium unleaded (required),178.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,24,18,586,25730
6749,Mazda,Mazdaspeed MX-5 Miata,2005,premium unleaded (required),178.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,24,18,586,25780
6750,Mazda,Mazdaspeed MX-5 Miata,2005,premium unleaded (required),178.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,24,18,586,26580
6751,Mazda,Mazdaspeed Protege,2003,premium unleaded (required),170.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,27,21,586,20480
6752,Mazda,Mazdaspeed Protege,2003,premium unleaded (required),170.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,27,21,586,19980
6753,BMW,M,2001,premium unleaded (required),315.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,23,15,3916,44990
6754,BMW,M,2001,premium unleaded (required),315.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,23,15,3916,45990
6755,BMW,M,2002,premium unleaded (required),315.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,17,3916,44990
6756,BMW,M,2006,premium unleaded (required),330.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,14,3916,49300
6757,BMW,M,2006,premium unleaded (required),330.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,22,14,3916,51300
6758,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,44565
6759,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,48840
6760,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,50840
6761,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,42565
6762,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,48840
6763,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,46840
6764,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,56780
6765,Acura,MDX,2015,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,54780
6766,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43015
6767,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,49440
6768,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,46515
6769,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,44515
6770,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,55230
6771,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,45015
6772,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,53230
6773,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,52640
6774,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,51440
6775,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,50640
6776,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,55230
6777,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,49440
6778,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,47440
6779,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,48640
6780,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,50640
6781,Acura,MDX,2016,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,57230
6782,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,56400
6783,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,48360
6784,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,50360
6785,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,52360
6786,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,58400
6787,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,56400
6788,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43950
6789,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,50360
6790,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,45950
6791,Acura,MDX,2017,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,54400
6792,Mercedes-Benz,Metris,2016,premium unleaded (recommended),208.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,Passenger Minivan,23,20,617,32500
6793,Mercedes-Benz,Metris,2016,premium unleaded (recommended),208.0,4.0,AUTOMATIC,rear wheel drive,3.0,Luxury,Large,Cargo Minivan,24,21,617,28950
6794,Chevrolet,Metro,1999,regular unleaded,55.0,3.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,42,34,1385,2000
6795,Chevrolet,Metro,1999,regular unleaded,79.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,39,33,1385,2000
6796,Chevrolet,Metro,1999,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,39,33,1385,2000
6797,Chevrolet,Metro,2000,regular unleaded,79.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,38,31,1385,2000
6798,Chevrolet,Metro,2000,regular unleaded,55.0,3.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,41,32,1385,2000
6799,Chevrolet,Metro,2000,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,38,31,1385,2000
6800,Chevrolet,Metro,2001,regular unleaded,79.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,31,26,1385,12515
6801,Mitsubishi,Mighty Max Pickup,1994,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,23,18,436,2000
6802,Mitsubishi,Mighty Max Pickup,1994,regular unleaded,116.0,6.0,MANUAL,four wheel drive,2.0,,Compact,Regular Cab Pickup,20,15,436,2000
6803,Mitsubishi,Mighty Max Pickup,1994,regular unleaded,151.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Extended Cab Pickup,23,18,436,2000
6804,Mitsubishi,Mighty Max Pickup,1995,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,23,18,436,2000
6805,Mitsubishi,Mighty Max Pickup,1996,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,23,18,436,2000
6806,Mazda,Millenia,2000,regular unleaded,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,25,17,586,2381
6807,Mazda,Millenia,2000,regular unleaded,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,25,17,586,2337
6808,Mazda,Millenia,2000,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,24,17,586,2138
6809,Mazda,Millenia,2001,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,25,17,586,31025
6810,Mazda,Millenia,2001,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,24,17,586,28025
6811,Mazda,Millenia,2002,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,24,17,586,28075
6812,Mazda,Millenia,2002,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,25,17,586,31075
6813,Mazda,Millenia,2002,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,25,17,586,31675
6814,Mazda,Millenia,2002,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,24,17,586,28875
6815,Infiniti,M,2012,premium unleaded (required),330.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,17,190,49850
6816,Infiniti,M,2012,premium unleaded (required),330.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,26,18,190,47700
6817,Infiniti,M,2012,premium unleaded (recommended),360.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Hybrid",Large,Sedan,32,27,190,53700
6818,Infiniti,M,2012,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,190,59200
6819,Infiniti,M,2012,premium unleaded (required),420.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,190,61700
6820,Infiniti,M,2013,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,190,61200
6821,Infiniti,M,2013,premium unleaded (recommended),360.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Hybrid",Large,Sedan,32,27,190,54750
6822,Infiniti,M,2013,premium unleaded (required),330.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,26,18,190,48700
6823,Infiniti,M,2013,premium unleaded (required),420.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,190,63700
6824,Infiniti,M,2013,premium unleaded (required),330.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,17,190,50850
6825,Mitsubishi,Mirage G4,2017,regular unleaded,78.0,3.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,40,33,436,13995
6826,Mitsubishi,Mirage G4,2017,regular unleaded,78.0,3.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,42,35,436,16995
6827,Mitsubishi,Mirage G4,2017,regular unleaded,78.0,3.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,42,35,436,15195
6828,Mitsubishi,Mirage,2014,regular unleaded,74.0,3.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,42,34,436,12995
6829,Mitsubishi,Mirage,2014,regular unleaded,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,44,37,436,15195
